show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,genre_list,duration_int,content_age,genre_count,type_encoded,rating_encoded,HC_Cluster,DBSCAN_Cluster,KMeans_cluster,HC_cluster,DBSCAN_cluster,PCA1,PCA2,TSNE1,TSNE2
s54,TV Show,100 Humans,Unknown,"Zainab Johnson, Sammy Obeid, Alie Ward",United States,"March 13, 2020",2020,TV-14,1 Season,"Docuseries, Science & Nature TV","One hundred hardy souls from diverse backgrounds participate in playful experiments exploring age, sex, happiness and other aspects of being human.","['Docuseries', 'Science & Nature TV']",1,5,2,1,6,2,-1,0,2,-1,4.046818464517054,0.9610845437437279,76.87618,6.1881585
s55,Movie,100 Meters,Marcel Barrena,"Dani Rovira, Karra Elejalde, Alexandra Jiménez, David Verdaguer, Clara Segura, Alba Ribas, Bruno Bergonzini, Ricardo Pereira, Manuela Couto, Marc Balaguer","Portugal, Spain","March 10, 2017",2016,TV-MA,109 min,"Dramas, International Movies, Sports Movies","A man who is diagnosed with multiple sclerosis responds by training for an Ironman triathlon, with his cranky father-in-law's help.","['Dramas', 'International Movies', 'Sports Movies']",109,9,3,0,8,0,-1,0,0,-1,-2.090864013932547,-0.899123742530212,29.293915,-12.565678
s56,Movie,100 Things to do Before High School,Unknown,"Isabela Moner, Jaheem Toombs, Owen Joyner, Jack De Sena, Brady Reiter, Lisa Arch, Stephanie Escajeda",United States,"November 2, 2019",2014,TV-Y,44 min,Movies,"Led by seventh-grader C.J., three students who have been warned about the dangers of high school decide to make the best of their middle-school years.",['Movies'],44,11,1,0,10,0,-1,0,0,-1,-0.8447735953573275,0.10289932803352667,21.41999,65.64181
s57,Movie,100 Years: One Woman's Fight for Justice,Melinda Janko,Not Available,United States,"March 20, 2018",2016,TV-14,75 min,Documentaries,This documentary chronicles Elouise Cobell's long fight against the U.S. government for the gross mismanagement of mineral-rich Native American land.,['Documentaries'],75,9,1,0,6,0,-1,0,0,-1,-0.30825593103308335,1.7696165526316245,-1.7535081,-58.247654
s58,Movie,100% Halal,Jastis Arimba,"Anisa Rahma, Ariyo Wahab, Anandito Dwis, Fitria Rasyidi, Arafah Rianti, Kinaryosih",Indonesia,"January 7, 2021",2020,TV-14,101 min,"Dramas, International Movies","After high school, a young woman marries the man of her father's choice but soon faces the possibility that her religion considers the union invalid.","['Dramas', 'International Movies']",101,5,2,0,6,0,-1,0,0,-1,-2.493973644044119,-1.635659222270295,29.751472,4.327557
s59,TV Show,100% Hotter,Unknown,"Daniel Palmer, Melissa Sophia, Karen Williams, Grace Woodward",United Kingdom,"November 1, 2019",2017,TV-14,1 Season,"British TV Shows, International TV Shows, Reality TV","A stylist, a hair designer and a makeup artist team up to give Britain's biggest fashion disasters some much-needed makeunders.","['British TV Shows', 'International TV Shows', 'Reality TV']",1,8,3,1,6,0,-1,0,0,-1,3.5651312316561232,-1.1071449076733444,42.6566,-12.049545
s60,Movie,1000 Rupee Note,Shrihari Sathe,"Usha Naik, Sandeep Pathak, Shrikant Yadav, Ganesh Yadav, Pooja Nayak, Devendra Gaikwad",India,"December 1, 2016",2014,TV-14,89 min,"Dramas, International Movies","After randomly receiving a handsome political bribe, a sweet, poor elderly woman decides to treat herself a shopping spree, which doesn't go smoothly.","['Dramas', 'International Movies']",89,11,2,0,6,0,-1,0,0,-1,-1.989236489118874,-0.8465709668070692,-27.459005,62.016792
s61,Movie,12 ROUND GUN,Sam Upton,"Sam Upton, Jared Abrahamson, Mark Boone Junior, Laila Ali, Kate Vernon, Cassi Thomson, Colby French, Miguel Perez, Jay Acovone",United States,"March 14, 2019",2017,TV-MA,90 min,"Dramas, Independent Movies, Sports Movies","Dealing with personal demons and the death of his son, a prizefighter attempts a return to the ring by challenging his rival to a 12-round rematch.","['Dramas', 'Independent Movies', 'Sports Movies']",90,8,3,0,8,0,-1,0,0,-1,-1.5407496265433815,-0.48474230636410953,31.612062,-11.05796
s62,TV Show,12 Years Promise,Unknown,"So-yeon Lee, Namkoong Min, Tae-im Lee, So-hui Yoon, Won-keun Lee, Hyo-young Ryu",South Korea,"May 22, 2017",2014,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","A pregnant teen is forced by her family to leave her boyfriend and assume a new identity in America, but 12 years later, the couple reunites in Korea.","['International TV Shows', 'Korean TV Shows', 'Romantic TV Shows']",1,11,3,1,6,0,-1,0,0,-1,2.5488614173256905,-2.13582775672408,12.479328,12.523944
s63,Movie,13 Cameras,Victor Zarcoff,"PJ McCabe, Brianne Moncrief, Sarah Baldwin, Jim Cummings, Heidi Niedermeyer, Neville Archambault",United States,"August 13, 2016",2015,NR,90 min,"Horror Movies, Independent Movies, Thrillers","Young parents-to-be Claire and Ryan move into a suburban rental home, unaware that someone is secretly watching their every move via hidden cameras.","['Horror Movies', 'Independent Movies', 'Thrillers']",90,10,3,0,2,0,-1,0,0,-1,-2.4013778728387827,-0.7886616091002764,-38.6801,-7.0883183
s64,TV Show,13 Reasons Why,Unknown,"Dylan Minnette, Katherine Langford, Kate Walsh, Derek Luke, Brian d'Arcy James, Alisha Boe, Christian Navarro, Miles Heizer, Ross Butler, Devin Druid, Michele Selene Ang, Steven Silver, Amy Hargreaves",United States,"June 5, 2020",2020,TV-MA,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","After a teenage girl's perplexing suicide, a classmate receives a series of tapes that unravel the mystery of her tragic choice.","['Crime TV Shows', 'TV Dramas', 'TV Mysteries']",4,5,3,1,8,0,-1,0,0,-1,3.870055842970817,-1.7183228507034458,-32.108322,2.5596228
s65,TV Show,13 Reasons Why: Beyond the Reasons,Unknown,"Dylan Minnette, Katherine Langford, Kate Walsh, Derek Luke, Alisha Boe, Justin Prentice, Brandon Flynn, Miles Heizer, Christian Navarro, Brian Yorkey, Tom McCarthy, Selena Gomez, Mandy Teefey, Jay Asher, Dr. Rona Hu, Dr. Helen Hsu, Dr. Rebecca Hedrick, Alexis Jones, Elaine Welteroth, Julia Bicknell, Dr. Christine Moutier, Nic Sheff, Carrie Goldberg, Anne Winters, Joy Gorman, Brandon Butler, Marissa Jo Cerar, Susanne Timms",United States,"August 23, 2019",2019,TV-MA,3 Seasons,"Crime TV Shows, Docuseries","Cast members, writers, producers and mental health professionals discuss some of the difficult issues and themes explored in ""13 Reasons Why.""","['Crime TV Shows', 'Docuseries']",3,6,2,1,8,0,-1,0,0,-1,3.9967815508679987,-0.7050303917781485,35.02016,20.591114
s66,Movie,13 Sins,Daniel Stamm,"Mark Webber, Rutina Wesley, Devon Graye, Tom Bower, Ron Perlman, Pruitt Taylor Vince",United States,"January 13, 2019",2014,R,93 min,"Horror Movies, Thrillers","A man agrees to appear on a game show with a $6 million prize. But as the challenges become more extreme, he realizes he's made a grave mistake.","['Horror Movies', 'Thrillers']",93,11,2,0,5,0,-1,0,0,-1,-1.4694710168546807,0.026434323252991648,-47.1385,-8.425914
s67,Movie,13TH,Ava DuVernay,Not Available,United States,"October 7, 2016",2016,TV-MA,101 min,Documentaries,"In this thought-provoking documentary, scholars, activists and politicians analyze the criminalization of African Americans and the U.S. prison boom.",['Documentaries'],101,9,1,0,8,0,-1,0,0,-1,-0.06824007194980683,1.4847831829475897,40.883118,-22.638376
s68,Movie,13TH: A Conversation with Oprah Winfrey & Ava DuVernay,Unknown,"Oprah Winfrey, Ava DuVernay",Unknown,"January 26, 2017",2017,TV-MA,37 min,Movies,"Oprah Winfrey sits down with director Ava DuVernay to discuss her Oscar-nominated film, historical cycles of oppression and the broken prison system.",['Movies'],37,8,1,0,8,0,-1,0,0,-1,-1.4931802710839577,0.523752669014026,40.527607,-22.431557
s69,Movie,14 Blades,Daniel Lee,"Donnie Yen, Zhao Wei, Wu Chun, Law Kar-Ying, Kate Tsui, Yuwu Qi, Wu Ma, Chen Kuan Tai, Sammo Kam-Bo Hung, Chen Zhi Hui, Damian Lau, Xiang Dong Xu","Hong Kong, China, Singapore","April 3, 2019",2010,R,113 min,"Action & Adventure, International Movies","In the age of the Ming Dynasty, Quinglong is the best of the Jinyiwei, an elite assassin squad made up of highly trained former street urchins. When evil eunuch Jia unseats the emperor, Quinglong is called to action but is quickly betrayed.","['Action & Adventure', 'International Movies']",113,15,2,0,5,0,-1,0,0,-1,-1.370133275759787,-0.3696574694318715,38.295483,-3.673957
s70,Movie,14 Cameras,"Scott Hussion, Seth Fuller","Neville Archambault, Amber Midthunder, Brytnee Ratledge, Hank Rogerson, Chelsea Edmundson, John-Paul Howard, Lora Martinez-Cunningham, Brianne Moncrief",United States,"October 27, 2018",2018,TV-MA,89 min,"Horror Movies, Thrillers","Upping the “13 Cameras” ante, this sequel finds a family renting a vacation house that’s been customized to violate their privacy.","['Horror Movies', 'Thrillers']",89,7,2,0,8,0,-1,0,0,-1,-1.1382416884819515,-0.0452040025183554,-2.8404036,-25.613935
s71,Movie,14 Minutes from Earth,"Adam Davis, Jerry Kolber, Trey Nelson, Erich Sturm",Not Available,United States,"February 1, 2019",2016,TV-MA,84 min,Documentaries,A Google executive boldly attempts a death-defying mission to travel to space and free-fall back to Earth without a rocket.,['Documentaries'],84,9,1,0,8,0,-1,0,0,-1,-0.03650392878327776,1.1459718942371808,51.02881,-36.248547
s72,Movie,16 Blocks,Richard Donner,"Bruce Willis, Mos Def, David Morse, Jenna Stern, Cylk Cozart, Casey Sander, David Zayas, Robert Racki, Patrick Garrow, Sasha Roiz","United States, Germany","November 1, 2019",2006,PG-13,102 min,Action & Adventure,"Tasked with escorting a prosecution witness to court, an aging cop gears up for the 16-block trek – but they'll be lucky to make it there alive.",['Action & Adventure'],102,19,1,0,4,0,-1,0,0,-1,-1.2087544840071025,-0.005921991541081993,15.729835,-23.689722
s73,Movie,17 Again,Burr Steers,"Zac Efron, Leslie Mann, Matthew Perry, Thomas Lennon, Michelle Trachtenberg, Melora Hardin, Sterling Knight, Hunter Parrish, Nicole Sullivan, Allison Miller",United States,"January 1, 2021",2009,PG-13,102 min,Comedies,"Nearing a midlife crisis, thirty-something Mike wishes for a ""do-over"" – and that's exactly what he gets when he wakes up to find he's 17 again.",['Comedies'],102,16,1,0,4,0,-1,0,0,-1,-1.0042507152801556,0.8215484054054584,-7.005962,-16.104326
s74,Movie,18 Presents,Francesco Amato,"Vittoria Puccini, Benedetta Porcaroli, Edoardo Leo, Sara Lazzaro, Marco Messeri, Betty Pedrazzi, Alessandro Giallocosta, Filippo Gili, Giacomo Rosselli",Italy,"May 8, 2020",2020,TV-MA,114 min,"Dramas, Independent Movies, International Movies",A pregnant mother with terminal cancer leaves behind 18 sentimental gifts for her unborn daughter to receive every birthday until she reaches womanhood.,"['Dramas', 'Independent Movies', 'International Movies']",114,5,3,0,8,0,-1,0,0,-1,-2.448394176836942,-1.2347259427219077,-41.954044,16.671656
s75,Movie,1898: Our Last Men in the Philippines,Salvador Calvo,"Luis Tosar, Javier Gutiérrez, Álvaro Cervantes, Karra Elejalde, Carlos Hipólito, Ricardo Gómez, Patrick Criado, Eduard Fernández, Miguel Herrán, Emilio Palacios",Spain,"June 2, 2017",2016,R,130 min,"Dramas, International Movies","While Spain relinquishes its last colonies, a battle-fatigued outpost engages in a long, brutal and sometimes bizarre clash with Filipino insurgents.","['Dramas', 'International Movies']",130,9,2,0,5,0,-1,0,0,-1,-1.8921548042715932,-0.5600248456291057,-34.51958,-29.665956
s76,Movie,1BR,David Marmor,"Nicole Brydon Bloom, Giles Matthey, Taylor Nichols, Alan Blumenfeld, Celeste Sully, Susan Davis, Clayton Hoff, Earnestine Phillips",United States,"August 23, 2020",2019,TV-MA,90 min,"Horror Movies, Independent Movies, Thrillers","Seeking her independence, a young woman moves to Los Angeles and settles into a cozy apartment complex with a disturbing sense of community.","['Horror Movies', 'Independent Movies', 'Thrillers']",90,6,3,0,8,0,-1,0,0,-1,-1.8768802767683836,-0.9354507808113772,-49.352444,32.984097
s77,Movie,1st Summoning,Raymond Wood,"Hayley Lovitt, Teddy Cole, Brook Todd, Ace Harney, Jason Macdonald",United States,"July 26, 2019",2018,TV-MA,94 min,"Horror Movies, Independent Movies","Student filmmakers uncover occult rituals tied to an abandoned warehouse, then gradually realize the horror is closer than they think.","['Horror Movies', 'Independent Movies']",94,7,2,0,8,0,-1,0,0,-1,-1.367516351034066,-0.18070113111609523,-11.59015,46.144444
s78,Movie,2 Alone in Paris,"Ramzy Bedia, Éric Judor","Ramzy Bedia, Éric Judor, Benoît Magimel, Kristin Scott Thomas, Élodie Bouchez, Édouard Baer, Fred Testot, Omar Sy",France,"June 1, 2020",2008,TV-MA,97 min,"Comedies, International Movies","A bumbling Paris policeman is doggedly determined to capture the master thief that repeatedly eludes him, even when they're the last two men on Earth.","['Comedies', 'International Movies']",97,17,2,0,8,0,-1,0,0,-1,-1.4717017686238996,-0.29077882526560833,-39.05549,1.8036089
s79,Movie,2 States,Abhishek Varman,"Alia Bhatt, Arjun Kapoor, Ronit Roy, Amrita Singh, Revathy, Aru Krishansh Verma",India,"August 4, 2018",2014,TV-PG,143 min,"Comedies, Dramas, International Movies","Graduate students Krish and Ananya hope to win their parents' approval before they marry, but the two families clash over their cultural differences.","['Comedies', 'Dramas', 'International Movies']",143,11,3,0,9,0,-1,0,0,-1,-1.6120900141041452,-1.0495646476358542,21.645437,62.756958
s80,Movie,20 Feet From Stardom,Morgan Neville,"Darlene Love, Merry Clayton, Lisa Fischer, Táta Vega, Claudia Lennear, Judith Hill, Bruce Springsteen, Mick Jagger, Stevie Wonder, Sting, Bette Midler, Cissy Houston, Sheryl Crow, Tata Vega",United States,"September 22, 2018",2013,PG-13,91 min,"Documentaries, Music & Musicals","Winner of the 2014 Academy Award for Best Documentary Feature, this film takes a look at the world of backup vocalists and the legends they support.","['Documentaries', 'Music & Musicals']",91,12,2,0,4,0,-1,1,0,-1,-0.8702609739911488,1.8855737637448513,57.6539,-36.5496
s81,TV Show,20 Minutes,Unknown,"Tuba Büyüküstün, Ilker Aksum, Bülent Emin Yarar, İpek Bilgin, Müjde Uzman, Firat Çelik, Ayten Uncuoglu, Cihat Tamer",Turkey,"August 15, 2017",2013,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","When his wife is convicted of murder, a horrified family man races to prove her innocence while a dogged investigator sets out to uncover the truth.","['Crime TV Shows', 'International TV Shows', 'TV Dramas']",1,12,3,1,8,0,-1,0,0,-1,2.807775034495273,-2.2327868717238015,12.333847,-17.707653
s82,Movie,2015 Dream Concert,Unknown,"4Minute, B1A4, BtoB, ELSIE, EXID, EXO, Got7, INFINITE, KARA, Shinee, Sistar, VIXX, Nine Muses, BTS, Secret, Topp Dogg",South Korea,"April 28, 2017",2015,TV-PG,107 min,"International Movies, Music & Musicals","The world's biggest K-pop festival marked its 21st year in 2015, with groups such as EXO, 4Minute and SHINee electrifying the Seoul World Cup Stadium.","['International Movies', 'Music & Musicals']",107,10,2,0,9,0,-1,1,0,-1,-0.8213422134560193,0.7468121358162132,33.58421,10.403427
s83,Movie,2036 Origin Unknown,Hasraf Dulull,"Katee Sackhoff, Ray Fearon, Julie Cox, Steven Cree, David Tse, Joe David Walters",United Kingdom,"December 20, 2018",2018,TV-14,95 min,Sci-Fi & Fantasy,"Working with an artificial intelligence to investigate the failure of a deadly Mars landing, a mission controller makes an astonishing discovery.",['Sci-Fi & Fantasy'],95,7,1,0,6,0,-1,0,0,-1,-1.2304782135935968,-0.24908794701834872,-9.319318,-51.756718
s84,Movie,20th Century Women,Mike Mills,"Annette Bening, Elle Fanning, Greta Gerwig, Lucas Jade Zumann, Billy Crudup",United States,"June 28, 2019",2016,R,119 min,"Dramas, Independent Movies","In 1979, single bohemian mom Dorothea, hoping to help her teen son find his place as a man, asks two young women to share their lives with him.","['Dramas', 'Independent Movies']",119,9,2,0,5,0,-1,0,0,-1,-2.171638037273582,-0.9520815397561568,-26.381798,31.958183
s85,Movie,21 & Over,"Jon Lucas, Scott Moore","Miles Teller, Skylar Astin, Justin Chon, Sarah Wright, Jonathan Keltz, François Chau, Russell Hodgkinson, Daniel Booko, Russell Mercado, Josie Loren, Dustin Ybarra",United States,"April 16, 2019",2013,R,93 min,Comedies,Jeff's straight-and-narrow life changes abruptly when his buddies take him out for a birthday bash – the night before a crucial med school interview.,['Comedies'],93,12,1,0,5,0,-1,0,0,-1,-0.5967830268370327,1.0343457705371217,-59.865414,28.392551
s86,TV Show,21 Again,Unknown,Laura Morgan,United Kingdom,"July 1, 2020",2019,TV-MA,1 Season,"British TV Shows, Reality TV","In a social experiment, a group of daughters sends their mothers, disguised as 21-year-olds, into the world to experience life as a member of Gen Z.","['British TV Shows', 'Reality TV']",1,6,2,1,8,0,-1,0,0,-1,3.962799663596996,-0.2885382480057029,28.811428,27.058086
s87,TV Show,21 Sarfarosh: Saragarhi 1897,Unknown,"Luke Kenny, Mohit Raina, Mukul Dev",India,"December 1, 2018",2018,TV-14,1 Season,"International TV Shows, TV Dramas","In one of history's greatest last stands, a battalion of 21 Sikh soldiers fights to defend their outpost from attack by over 10,000 Afghans.","['International TV Shows', 'TV Dramas']",1,7,2,1,6,0,-1,0,0,-1,2.5343892996382102,-0.6598307767191506,52.036003,16.220818
s88,TV Show,21 Thunder,Unknown,"Stephanie Bennett, Emmanuel Kabongo, RJ Fetherstonhaugh, Andres Joseph, Kevin Claydon, Conrad Pla, Clark Backo, Ryan Pierce, Eileen Li, Susan Bain, Cristina Rosato, Jonathan Kim, Colm Feore",Canada,"March 1, 2018",2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","Players and coaches for a Montreal soccer team chase dreams of stardom while their personal lives erupt with love, fear, passion and violence.","['Crime TV Shows', 'International TV Shows', 'TV Dramas']",1,8,3,1,8,0,-1,0,0,-1,3.5580796210075842,-1.7034339166657593,-3.3001478,42.97686
